,authorID,groupID,author_name,author_order,address,university,department,postal_code,city,state,country,RP_address,RI,OI,UT,refID,PT,PY,PU
5288,5288,5288,"Trager, Mathew D.",3,"Univ Florida, Sch Nat Resources & Environm, Gainesville, FL 32611 USA.",univ florida,sch nat resources & environm,32611,gainesville,fl,usa,NA,NA,NA,WOS:000266244100019,552,J,2009,NA
6035,6035,6035,"Gerber, Stefan",3,"Univ Florida, Soil & Water Sci Dept, Gainesville, FL 32611 USA.",univ florida,soil & water sci dept,32611,gainesville,fl,usa,NA,NA,NA,WOS:000340287300019,675,J,2014,NA
8240,8240,6515,"Cheesman, A. W.",3,"Univ Florida, Soil & Water Sci Dept, Gainesville, FL 32611 USA.",univ florida,soil & water sci dept,32611,gainesville,fl,usa,NA,H-5918-2013,0000-0003-3931-5766,WOS:000293399000008,953,J,2011,NA
6515,6515,6515,"Cheesman, A. W.",1,"Univ Florida, Soil & Water Sci Dept, Gainesville, FL USA.",univ florida,NA,NA,gainesville,fl,usa,"james cook univ, cairns, australia.",H-5918-2013,0000-0003-3931-5766,WOS:000346357100013,731,J,2014,NA
6516,6516,6389,"Reddy, K. Ramesh",3,"Univ Florida, Soil & Water Sci Dept, Gainesville, FL USA.",univ florida,NA,NA,gainesville,fl,usa,NA,B-7263-2009,0000-0002-6577-1151,WOS:000346357100013,731,J,2014,NA
2730,2730,2730,"Moreno-Brush, Monica",1,"Univ Freiburg, Chair Wildlife Ecol & Management, Tennenbacher Str 4, D-79106 Freiburg, Germany.",univ freiburg,chair wildlife ecol & management,79106, freiburg,NA,germany,"univ nacl san antonio abad cusco, museo hist nat, plaza armas s-n paraninfo univ, cuzco, peru.",NA,NA,WOS:000419679500006,249,J,2018,NA
2732,2732,2733,"Storch, Ilse",4,"Univ Freiburg, Chair Wildlife Ecol & Management, Tennenbacher Str 4, D-79106 Freiburg, Germany.",univ freiburg,chair wildlife ecol & management,79106, freiburg,NA,germany,NA,P-6806-2019,NA,WOS:000419679500006,249,J,2018,NA
2733,2733,2733,"Storch, Ilse",4,"Univ Freiburg, Chair Wildlife Ecol & Management, Tennenbacher Str 4, D-79106 Freiburg, Germany.",univ freiburg,chair wildlife ecol & management,79106, freiburg,NA,germany,NA,N-7478-2019,NA,WOS:000419679500006,249,J,2018,NA
5556,5556,5556,"Binkenstein, Julia",4,"Univ Freiburg, Dept Ecol & Evolutionary Biol, Fac Biol, D-79104 Freiburg, Germany.",univ freiburg,dept ecol & evolutionary biol,79104, freiburg,NA,germany,NA,NA,NA,WOS:000357958900011,602,J,2015,NA
5571,5571,5571,"Schaefer, Martin",17,"Univ Freiburg, Dept Ecol & Evolutionary Biol, Fac Biol, D-79104 Freiburg, Germany.",univ freiburg,dept ecol & evolutionary biol,79104, freiburg,NA,germany,NA,NA,NA,WOS:000357958900011,602,J,2015,NA
1212,1212,1212,"Bauhus, Juergen",15,"Univ Freiburg, Fac Environm & Nat Resources, Chair Silviculture, Freiburg, Germany.",univ freiburg,fac environm & nat resources,NA,chair silviculture,freiburg,germany,NA,G-4449-2013,0000-0002-9673-4986,WOS:000453562900016,128,J,2019,NA
1553,1553,1553,"Sheldon, Pete",6,"Univ Freiburg, Freiburg, Germany.",univ freiburg,NA,NA,freiburg,NA,germany,NA,NA,NA,WOS:000444413300004,154,J,2018,NA
1556,1556,1556,"Walter, J. Kimiko LaHaela",5,"Univ Freiburg, Freiburg, Germany.",univ freiburg,NA,NA,freiburg,NA,germany,NA,NA,NA,WOS:000444413300004,154,J,2018,NA
5627,5627,5627,"Haase, Josephine",14,"Univ Freiburg, Geobot, Fac Biol, D-79104 Freiburg, Germany.",univ freiburg,geobot,79104, freiburg,NA,germany,NA,NA,NA,WOS:000356630600020,609,J,2015,NA
5650,5650,5650,"Scherer-Lorenzen, Michael",31,"Univ Freiburg, Geobot, Fac Biol, D-79104 Freiburg, Germany.",univ freiburg,geobot,79104, freiburg,NA,germany,NA,NA,NA,WOS:000356630600020,609,J,2015,NA
2747,2747,2747,"Kahl, Tiemo",15,"Univ Freiburg, Silviculture, Freiburg, Germany.",univ freiburg,NA,NA,silviculture,freiburg,germany,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
6862,6862,6862,"Naisbit, R. E.",2,"Univ Fribourg, Dept Biol, CH-1700 Fribourg, Switzerland.",univ fribourg,dept biol,1700, fribourg,NA,switzerland,NA,B-9658-2011,0000-0003-0190-9323,WOS:000323316800011,761,J,2013,NA
1813,1813,1813,"Chamblee, John F.",35,"Univ Georgia, Anthropol, Athens, GA 30602 USA.",univ georgia,anthropol,30602,athens,ga,usa,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
6514,6514,6514,"Runk, Julie Velasquez",1,"Univ Georgia, Athens, GA 30602 USA.",univ georgia,NA,30602,athens,ga,usa,"univ georgia, athens, ga 30602 usa.",NA,NA,WOS:000347440700008,730,J,2014,NA
8734,8734,8734,"Bennetzen, Jeffrey L.",6,"Univ Georgia, Dept Genet, Athens, GA 30602 USA.",univ georgia,dept genet,30602,athens,ga,usa,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
6989,6989,6989,"Whitman, William B.",2,"Univ Georgia, Dept Microbiol, Athens, GA 30602 USA.",univ georgia,dept microbiol,30602,athens,ga,usa,NA,NA,0000-0003-1229-0423,WOS:000320396100019,780,J,2013,NA
5350,5350,5055,"Comita, Liza S.",1,"Univ Georgia, Dept Plant Biol, Athens, GA 30602 USA.",univ georgia,dept plant biol,30602,athens,ga,usa,"columbia univ, dept ecol evolut & environm biol, new york, ny 10027 usa.",NA,NA,WOS:000263570800006,568,J,2009,NA
5351,5351,516,"Hubbell, Stephen",2,"Univ Georgia, Dept Plant Biol, Athens, GA 30602 USA.",univ georgia,dept plant biol,30602,athens,ga,usa,NA,NA,NA,WOS:000263570800006,568,J,2009,NA
5433,5433,516,"Hubbell, Stephen",3,"Univ Georgia, Dept Plant Biol, Athens, GA 30602 USA.",univ georgia,dept plant biol,30602,athens,ga,usa,NA,NA,NA,WOS:000261956100024,577,J,2009,NA
8758,8758,8758,"Estep, Matt",29,"Univ Georgia, Dept Plant Biol, Athens, GA 30602 USA.",univ georgia,dept plant biol,30602,athens,ga,usa,NA,NA,NA,WOS:000282876300023,1029,J,2010,NA
5055,5055,5055,"Comita, Liza S.",1,"Univ Georgia, Dept Plant Biol, Athens, GA 30606 USA.",univ georgia,dept plant biol,30606,athens,ga,usa,"columbia univ, dept ecol evolut & environm biol, new york, ny 10027 usa.",NA,0000-0002-9169-1331,WOS:000270274200012,517,J,2009,NA
5353,5353,516,"Hubbell, Stephen",3,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.",univ georgia,dept plant pathol,30602,athens,ga,usa,NA,NA,NA,WOS:000262468500005,569,J,2009,NA
5354,5354,1463,"Kellner, James R.",1,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.",univ georgia,dept plant pathol,30602,athens,ga,usa,"univ georgia, dept plant pathol, athens, ga 30602 usa.",NA,NA,WOS:000262468500005,569,J,2009,NA
5295,5295,5295,"Snyder, Brian",3,"Univ Georgia, Inst Ecol, Athens, GA 30602 USA.",univ georgia,inst ecol,30602,athens,ga,usa,NA,NA,NA,WOS:000265897200030,554,J,2009,NA
4724,4724,4724,"Collins, Courtney G.",1,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.",univ georgia,odum sch ecol,30602,athens,ga,usa,"univ georgia, odum sch ecol, athens, ga 30602 usa.",NA,0000-0001-5455-172X,WOS:000373186100012,458,J,2016,NA
4726,4726,5540,"Wurzburger, Nina",3,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.",univ georgia,odum sch ecol,30602,athens,ga,usa,NA,NA,NA,WOS:000373186100012,458,J,2016,NA
5439,5439,5439,"Byers, James E.",3,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.",univ georgia,odum sch ecol,30602,athens,ga,usa,NA,NA,0000-0001-9240-0287,WOS:000272187800008,580,J,2009,NA
5540,5540,5540,"Wurzburger, Nina",1,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.",univ georgia,odum sch ecol,30602,athens,ga,usa,"univ georgia, odum sch ecol, athens, ga 30602 usa.",NA,NA,WOS:000358454500012,599,J,2015,NA
7030,7030,5439,"Byers, James E.",8,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.",univ georgia,odum sch ecol,30602,athens,ga,usa,NA,NA,0000-0001-9240-0287,WOS:000318969800001,788,J,2013,NA
7873,7873,3346,"Andersen, Kelly M.",1,"Univ Georgia, Odum Sch Ecol, Athens, GA 30605 USA.",univ georgia,odum sch ecol,30605,athens,ga,usa,"univ georgia, odum sch ecol, 140 e green st, athens, ga 30605 usa.",NA,0000-0002-1460-9904,WOS:000301705700022,924,J,2012,NA
580,580,580,"Capps, Krista A.",3,"Univ Georgia, Savannah River Ecol Lab, Aiken, SC 29802 USA.",univ georgia,savannah river ecol lab,29802,aiken,sc,usa,NA,NA,NA,WOS:000474935000004,62,J,2019,NA
5291,5291,5291,"Glenn, Travis C.",4,"Univ Georgia, Savannah River Ecol Lab, Aiken, SC 29802 USA.",univ georgia,savannah river ecol lab,29802,aiken,sc,usa,NA,A-2390-2008,0000-0001-7725-3637,WOS:000265897200030,554,J,2009,NA
5293,5293,5293,"Hagen, Cris",2,"Univ Georgia, Savannah River Ecol Lab, Aiken, SC 29802 USA.",univ georgia,savannah river ecol lab,29802,aiken,sc,usa,NA,NA,NA,WOS:000265897200030,554,J,2009,NA
5294,5294,5294,"Peters, Maureen B.",1,"Univ Georgia, Savannah River Ecol Lab, Aiken, SC 29802 USA.",univ georgia,savannah river ecol lab,29802,aiken,sc,usa,"univ georgia, savannah river ecol lab, po drawer e, aiken, sc 29802 usa.",NA,NA,WOS:000265897200030,554,J,2009,NA
5973,5973,5973,"Lance, Stacey L.",3,"Univ Georgia, Savannah River Ecol Lab, Aiken, SC USA.",univ georgia,NA,NA,aiken,sc,usa,NA,K-9203-2013,0000-0003-2686-1733,WOS:000342226200006,665,J,2014,NA
5974,5974,5974,"Nunziata, Schyler O.",2,"Univ Georgia, Savannah River Ecol Lab, Aiken, SC USA.",univ georgia,NA,NA,aiken,sc,usa,NA,NA,NA,WOS:000342226200006,665,J,2014,NA
1859,1859,1859,"Grossman, Gary D.",78,"Univ Georgia, Warnell Sch Forestry & Nat Resources, Athens, GA 30602 USA.",univ georgia,warnell sch forestry & nat resources,30602,athens,ga,usa,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
2688,2688,2688,"Hendrickx, Frederik",4,"Univ Ghent, Biol Dept, Terr Ecol Unit, Ghent, Belgium.",univ ghent,biol dept,NA,terr ecol unit,ghent,belgium,NA,NA,NA,WOS:000425027700018,242,J,2018,NA
219,219,219,"di Porcia e Brugnera, Manfredo",1,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,"univ ghent, cavelab computat & appl vegetat ecol, ghent, belgium.",NA,NA,WOS:000485474500001,18,J,2019,NA
220,220,220,"De Deurwaerder, Hannes",5,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,NA,NA,NA,WOS:000485474500001,18,J,2019,NA
223,223,223,"Meunier, Felicien",2,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,NA,NA,0000-0003-2486-309X,WOS:000485474500001,18,J,2019,NA
224,224,224,"Moorthy, Sruthi M. Krishna",4,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,NA,NA,NA,WOS:000485474500001,18,J,2019,NA
226,226,1526,"Verbeeck, Hans",9,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,NA,NA,NA,WOS:000485474500001,18,J,2019,NA
1462,1462,1462,"Kearsley, Elizabeth",67,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
1526,1526,1526,"Verbeeck, Hans",127,"Univ Ghent, CAVElab Computat & Appl Vegetat Ecol, Ghent, Belgium.",univ ghent,NA,NA,cavelab computat & appl vegetat ecol,ghent,belgium,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
2318,2318,2318,"Colpaert, Nathalie",4,"Univ Ghent, Dept Mol Biotechnol, Fac Biosci Engn, Ghent, Belgium.",univ ghent,dept mol biotechnol,NA,fac biosci engn,ghent,belgium,NA,NA,NA,WOS:000433571100002,200,J,2018,NA
2322,2322,2322,"Gheysen, Godelieve",8,"Univ Ghent, Dept Mol Biotechnol, Fac Biosci Engn, Ghent, Belgium.",univ ghent,dept mol biotechnol,NA,fac biosci engn,ghent,belgium,NA,NA,NA,WOS:000433571100002,200,J,2018,NA
2474,2474,2474,"Steppe, Kathy",5,"Univ Ghent, Fac Biosci Engn, Dept Appl Ecol & Environm Biol, Plant Ecol Lab, Coupure Links 653, B-9000 Ghent, Belgium.",univ ghent,fac biosci engn,9000, ghent,NA,belgium,NA,NA,NA,WOS:000430119600001,213,J,2018,NA
2467,2467,2467,"Herve-Fernandez, Pedro",10,"Univ Ghent, Fac Biosci Engn, Dept Forest & Water Management, Lab Hydrol & Water Management, Coupure Links 653, B-9000 Ghent, Belgium.",univ ghent,fac biosci engn,9000, ghent,NA,belgium,NA,NA,NA,WOS:000430119600001,213,J,2018,NA
2465,2465,2465,"De Wispelaere, Lien",14,"Univ Ghent, Fac Biosci Engn, Isotope Biosci Lab ISOFYS, Dept Appl Analyt & Phys Chem, Coupure Links 653, B-9000 Ghent, Belgium.",univ ghent,fac biosci engn,9000, ghent,NA,belgium,NA,NA,NA,WOS:000430119600001,213,J,2018,NA
1412,1412,1412,"Boeckx, Pascal",24,"Univ Ghent, Isotope Biosci Lab ISOFYS, Ghent, Belgium.",univ ghent,NA,NA,isotope biosci lab isofys,ghent,belgium,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
1459,1459,1459,"Hufkens, Koen",64,"Univ Ghent, Isotope Biosci Lab ISOFYS, Ghent, Belgium.",univ ghent,NA,NA,isotope biosci lab isofys,ghent,belgium,NA,NA,NA,WOS:000449653200009,149,J,2018,NA
1816,1816,1816,"Van Colen, Carl",244,"Univ Ghent, Marine Biol Res Grp, Ghent, Belgium.",univ ghent,NA,NA,marine biol res grp,ghent,belgium,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
1930,1930,1930,"Moens, Tom",145,"Univ Ghent, Marine Biol Res Grp, Ghent, Belgium.",univ ghent,NA,NA,marine biol res grp,ghent,belgium,NA,AAB-8701-2019,NA,WOS:000439785700001,183,J,2018,NA
7137,7137,7137,"Encarnacao, J. A.",2,"Univ Giessen, Mammalian Ecol Grp, Dept Anim Ecol & Syst, D-35390 Giessen, Germany.",univ giessen,mammalian ecol grp,35390, giessen,NA,germany,NA,I-8644-2018,0000-0001-8766-0607,WOS:000316002800014,807,J,2013,NA
3571,3571,3571,"Barcelo-Vidal, Carles",3,"Univ Girona, Dept Comp Sci Appl Math & Stat, Campus Montilivi,Edifici P4, E-17003 Girona, Spain.",univ girona,dept comp sci appl math & stat,17003, girona,NA,spain,NA,NA,NA,WOS:000395092500009,354,J,2017,NA
3572,3572,3572,"Martin-Fernandez, Josep A.",2,"Univ Girona, Dept Comp Sci Appl Math & Stat, Campus Montilivi,Edifici P4, E-17003 Girona, Spain.",univ girona,dept comp sci appl math & stat,17003, girona,NA,spain,NA,B-9208-2011,0000-0003-2366-1592,WOS:000395092500009,354,J,2017,NA
2645,2645,2645,"Parry, Lauren",15,"Univ Glasgow, Sch Interdisciplinary Studies, Glasgow, Lanark, Scotland.",univ glasgow,sch interdisciplinary studies,NA,glasgow,lanark,scotland,NA,NA,NA,WOS:000423994700045,239,J,2018,NA
1456,1456,1456,"Homeier, Juergen",61,"Univ Goettingen, Plant Ecol, Gottingen, Germany.",univ goettingen,NA,NA,plant ecol,gottingen,germany,NA,G-1662-2011,0000-0001-5676-3267,WOS:000449653200009,149,J,2018,NA
2785,2785,2785,"Wossa, Stewart",14,"Univ Goroka, Ctr Nat Resources Res & Dev, POB 1078, Goroka, Eastern Highlan, Papua N Guinea.",univ goroka,ctr nat resources res & dev,NA,goroka,eastern highlan,papua n guinea,NA,NA,NA,WOS:000418133700009,254,J,2018,NA
377,377,377,"Chazot, Nicolas",1,"Univ Gothenburg, Dept Biol & Environm Sci, Box 461, S-40530 Gothenburg, Sweden.",univ gothenburg,dept biol & environm sci,40530, gothenburg,NA,sweden,"univ gothenburg, dept biol & environm sci, box 461, s-40530 gothenburg, sweden.",NA,NA,WOS:000475489600007,39,J,2019,NA
2157,2157,2157,"Antonelli, Alexandre",4,"Univ Gothenburg, Dept Biol & Environm Sci, Box 461, SE-40530 Gothenburg, Sweden.",univ gothenburg,dept biol & environm sci,40530, gothenburg,NA,sweden,NA,NA,NA,WOS:000437836600018,185,J,2018,NA
2158,2158,361,"Bacon, Christine D.",1,"Univ Gothenburg, Dept Biol & Environm Sci, Box 461, SE-40530 Gothenburg, Sweden.",univ gothenburg,dept biol & environm sci,40530, gothenburg,NA,sweden,"univ gothenburg, dept biol & environm sci, box 461, se-40530 gothenburg, sweden.",AAD-3283-2019,0000-0003-2341-2705,WOS:000437836600018,185,J,2018,NA
361,361,361,"Bacon, Christine D.",2,"Univ Gothenburg, Dept Biol & Environm Sci, Gothenburg, Sweden.",univ gothenburg,NA,NA,dept biol & environm sci,gothenburg,sweden,NA,AAD-3283-2019,0000-0003-2341-2705,WOS:000477017900013,37,J,2019,NA
1259,1259,3327,"Molau, Ulf",22,"Univ Gothenburg, Dept Biol & Environm Sci, Gothenburg, Sweden.",univ gothenburg,NA,NA,dept biol & environm sci,gothenburg,sweden,NA,NA,NA,WOS:000453767000013,129,J,2019,NA
1838,1838,1838,"Enemar, Anders",57,"Univ Gothenburg, Dept Biol & Environm Sci, Gothenburg, Sweden.",univ gothenburg,NA,NA,dept biol & environm sci,gothenburg,sweden,NA,NA,NA,WOS:000439785700001,183,J,2018,NA
3273,3273,3273,"Silvestro, Daniele",4,"Univ Gothenburg, Dept Biol & Environm Sci, S-40530 Gothenburg, Sweden.",univ gothenburg,dept biol & environm sci,40530, gothenburg,NA,sweden,NA,NA,NA,WOS:000417188600015,305,J,2017,NA
3327,3327,3327,"Molau, Ulf",18,"Univ Gothenburg, Dept Biol & Environm Sci, S-40530 Gothenburg, Sweden.",univ gothenburg,dept biol & environm sci,40530, gothenburg,NA,sweden,NA,NA,NA,WOS:000402514900013,314,J,2017,NA
7025,7025,7025,"Nilsson, R. Henrik",4,"Univ Gothenburg, Dept Biol & Environm Sci, S-40530 Gothenburg, Sweden.",univ gothenburg,dept biol & environm sci,40530, gothenburg,NA,sweden,NA,A-6062-2009,0000-0002-8052-0107,WOS:000318180000017,787,J,2013,NA
4800,4800,328,"Cabral, Juliano Sarmento",6,"Univ Gottingen, Biodivers Macroecol & Conservat Biogeog Grp, D-37073 Gottingen, Germany.",univ gottingen,biodivers macroecol & conservat biogeog grp,37073, gottingen,NA,germany,NA,NA,NA,WOS:000370953700004,471,J,2016,NA
4802,4802,4802,"Kreft, Holger",7,"Univ Gottingen, Biodivers Macroecol & Conservat Biogeog Grp, D-37073 Gottingen, Germany.",univ gottingen,biodivers macroecol & conservat biogeog grp,37073, gottingen,NA,germany,NA,A-4736-2008,0000-0003-4471-8236,WOS:000370953700004,471,J,2016,NA
4803,4803,4803,"Petter, Gunnar",1,"Univ Gottingen, Biodivers Macroecol & Conservat Biogeog Grp, D-37073 Gottingen, Germany.",univ gottingen,biodivers macroecol & conservat biogeog grp,37073, gottingen,NA,germany,"univ gottingen, biodivers macroecol & conservat biogeog grp, d-37073 gottingen, germany.",NA,NA,WOS:000370953700004,471,J,2016,NA
8585,8585,4802,"Kreft, Holger",5,"Univ Gottingen, Biodivers Macroecol & Conservat Biogeog Grp, D-37077 Gottingen, Germany.",univ gottingen,biodivers macroecol & conservat biogeog grp,37077, gottingen,NA,germany,NA,A-4736-2008,0000-0003-4471-8236,WOS:000287174600007,1009,J,2011,NA
8640,8640,5171,"Corre, Marife D.",2,"Univ Gottingen, Buesgen Inst Soil Sci Trop & Subtrop Ecosyst, D-37077 Gottingen, Germany.",univ gottingen,buesgen inst soil sci trop & subtrop ecosyst,37077, gottingen,NA,germany,NA,NA,NA,WOS:000284589400002,1019,J,2010,NA
5171,5171,5171,"Corre, Marife D.",2,"Univ Gottingen, Buesgen Inst Soil Sci Trop & Subtrop Ecosyst, Gottingen, Germany.",univ gottingen,NA,NA,buesgen inst soil sci trop & subtrop ecosyst,gottingen,germany,"univ gottingen, buesgen inst soil sci trop & subtrop ecosyst, gottingen, germany.",NA,NA,WOS:000267698400015,531,J,2009,NA
5172,5172,5172,"Koehler, Birgit",1,"Univ Gottingen, Buesgen Inst Soil Sci Trop & Subtrop Ecosyst, Gottingen, Germany.",univ gottingen,NA,NA,buesgen inst soil sci trop & subtrop ecosyst,gottingen,germany,NA,NA,NA,WOS:000267698400015,531,J,2009,NA
5173,5173,5173,"Veldkamp, Edzo",3,"Univ Gottingen, Buesgen Inst Soil Sci Trop & Subtrop Ecosyst, Gottingen, Germany.",univ gottingen,NA,NA,buesgen inst soil sci trop & subtrop ecosyst,gottingen,germany,NA,A-6660-2008,0000-0002-8318-8349,WOS:000267698400015,531,J,2009,NA
5175,5175,5175,"Wullaert, Hans",4,"Univ Gottingen, Buesgen Inst Soil Sci Trop & Subtrop Ecosyst, Gottingen, Germany.",univ gottingen,NA,NA,buesgen inst soil sci trop & subtrop ecosyst,gottingen,germany,NA,NA,NA,WOS:000267698400015,531,J,2009,NA
8952,8952,8952,"Arnold, Julia",3,"Univ Gottingen, Buesgen Inst, D-37077 Gottingen, Germany.",univ gottingen,buesgen inst,37077, gottingen,NA,germany,NA,NA,NA,WOS:000278859700017,1053,J,2010,NA
8953,8953,5171,"Corre, Marife D.",1,"Univ Gottingen, Buesgen Inst, D-37077 Gottingen, Germany.",univ gottingen,buesgen inst,37077, gottingen,NA,germany,"univ gottingen, buesgen inst, busgenweg 2, d-37077 gottingen, germany.",NA,NA,WOS:000278859700017,1053,J,2010,NA
8954,8954,5173,"Veldkamp, Edzo",2,"Univ Gottingen, Buesgen Inst, D-37077 Gottingen, Germany.",univ gottingen,buesgen inst,37077, gottingen,NA,germany,NA,A-6660-2008,0000-0002-8318-8349,WOS:000278859700017,1053,J,2010,NA
8279,8279,5171,"Corre, Marife D.",12,"Univ Gottingen, Busgen Inst, D-37077 Gottingen, Germany.",univ gottingen,busgen inst,37077, gottingen,NA,germany,NA,NA,NA,WOS:000293459100008,960,J,2011,NA
5585,5585,4238,"Westphal, Catrin",31,"Univ Gottingen, Dept Crop Sci, Agroecol, D-37077 Gottingen, Germany.",univ gottingen,dept crop sci,37077, gottingen,NA,germany,NA,F-9560-2015,0000-0002-2615-1339,WOS:000357958900011,602,J,2015,NA
6235,6235,6593,"Punchi-Manage, Ruwan",20,"Univ Gottingen, Dept Ecosyst Modeling, D-37077 Gottingen, Germany.",univ gottingen,dept ecosyst modeling,37077, gottingen,NA,germany,NA,NA,NA,WOS:000337534600010,697,J,2014,NA
6840,6840,6593,"Punchi-Manage, Ruwan",48,"Univ Gottingen, Dept Ecosyst Modeling, D-37077 Gottingen, Germany.",univ gottingen,dept ecosyst modeling,37077, gottingen,NA,germany,NA,NA,NA,WOS:000323699000013,760,J,2013,NA
6593,6593,6593,"Punchi-Manage, Ruwan",51,"Univ Gottingen, Dept Ecosyst Modelling, D-37073 Gottingen, Germany.",univ gottingen,dept ecosyst modelling,37073, gottingen,NA,germany,NA,NA,NA,WOS:000346357100021,738,J,2014,NA
2741,2741,2741,"Daniel, Rolf",12,"Univ Gottingen, Dept Genom & Appl Microbiol, Gottingen, Germany.",univ gottingen,NA,NA,dept genom & appl microbiol,gottingen,germany,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2748,2748,2748,"Kaiser, Kristin",14,"Univ Gottingen, Dept Genom & Appl Microbiol, Gottingen, Germany.",univ gottingen,NA,NA,dept genom & appl microbiol,gottingen,germany,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2760,2760,2760,"Wemheuer, Bernd",25,"Univ Gottingen, Dept Genom & Appl Microbiol, Gottingen, Germany.",univ gottingen,NA,NA,dept genom & appl microbiol,gottingen,germany,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2735,2735,2735,"Ammer, Christian",27,"Univ Gottingen, Dept Silviculture & Forest Ecol, Temperate Zones, Gottingen, Germany.",univ gottingen,dept silviculture & forest ecol,NA,temperate zones,gottingen,germany,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2745,2745,2745,"Heinrichs, Steffi",3,"Univ Gottingen, Dept Silviculture & Forest Ecol, Temperate Zones, Gottingen, Germany.",univ gottingen,dept silviculture & forest ecol,NA,temperate zones,gottingen,germany,NA,NA,NA,WOS:000417764600027,250,J,2018,NA
2754,2754,1231,"Schall, Peter",1,"Univ Gottingen, Dept Silviculture & Forest Ecol, Temperate Zones, Gottingen, Germany.",univ gottingen,dept silviculture & forest ecol,NA,temperate zones,gottingen,germany,"swiss fed res inst wsl, birmensdorf, switzerland.",Q-5962-2019,0000-0003-4808-818X,WOS:000417764600027,250,J,2018,NA
625,625,625,"Craven, Dylan",20,"Univ Gottingen, Fac Forest Sci & Forest Ecol, Biodivers Macroecol & Biogeog, Gottingen, Germany.",univ gottingen,fac forest sci & forest ecol,NA,biodivers macroecol & biogeog,gottingen,germany,NA,K-2717-2012,0000-0003-3940-833X,WOS:000470917200016,68,J,2019,NA
943,943,625,"Craven, Dylan",2,"Univ Gottingen, Fac Forest Sci & Forest Ecol, Biodivers Macroecol & Biogeog, Gottingen, Germany.",univ gottingen,fac forest sci & forest ecol,NA,biodivers macroecol & biogeog,gottingen,germany,NA,K-2717-2012,0000-0003-3940-833X,WOS:000458616400007,101,J,2019,NA
1225,1225,1225,"Pena, Rodica",22,"Univ Gottingen, Forest Bot & Tree Physiol, Gottingen, Germany.",univ gottingen,NA,NA,forest bot & tree physiol,gottingen,germany,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
1227,1227,1227,"Polle, Andrea",23,"Univ Gottingen, Forest Bot & Tree Physiol, Gottingen, Germany.",univ gottingen,NA,NA,forest bot & tree physiol,gottingen,germany,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
8531,8531,1456,"Homeier, Juergen",30,"Univ Gottingen, Gottingen, Germany.",univ gottingen,NA,NA,gottingen,NA,germany,NA,G-1662-2011,0000-0001-5676-3267,WOS:000287168100059,1005,J,2011,NA
1211,1211,2735,"Ammer, Christian",14,"Univ Gottingen, Silviculture & Forest Ecol Temperate Zones, Gottingen, Germany.",univ gottingen,NA,NA,silviculture & forest ecol temperate zones,gottingen,germany,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
1215,1215,1215,"Ehbrecht, Martin",17,"Univ Gottingen, Silviculture & Forest Ecol Temperate Zones, Gottingen, Germany.",univ gottingen,NA,NA,silviculture & forest ecol temperate zones,gottingen,germany,NA,NA,NA,WOS:000453562900016,128,J,2019,NA
