"","authorID","AU","AF","groupID","match_name","matchID","similarity","confidence","university","department","postal_code","country","address","RP_address","RI","OI","EM","UT","author_order","refID","PT","PY","PU"
"408",408,"Zeng, YS","Zeng, Yongsan",744,"Zeng, Yongsan",744,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000345112700004",5,105,"J","2014",NA
"764",764,"Valverde-Barrantes, O","Valverde-Barrantes, Oscar",764,"Valverde-Barrantes, O. J.",900,0.942,8,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000268548000010",3,203,"J","2009",NA
"900",900,"Valverde-Barrantes, OJ","Valverde-Barrantes, O. J.",764,"Valverde-Barrantes, Oscar",690,0.942,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000248103200035",3,248,"J","2007",NA
"690",690,"Valverde-Barrantes, O","Valverde-Barrantes, Oscar",764,"Valverde-Barrantes, Oscar",764,1,8,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000278865200015",4,182,"J","2010",NA
"534",534,"Palow, DT","Palow, Danielle T.",781,"Palow, D. T.",781,0.857142857142857,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000309391500017",1,141,"J","2012",NA
"781",781,"Palow, DT","Palow, D. T.",781,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000266143400003",1,209,"J","2009",NA
"258",258,"Lawrence, D","Lawrence, Deborah",806,"Lawrence, Deborah",806,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000368722700003",4,66,"J","2016",NA
"806",806,"Lawrence, D","Lawrence, Deborah",806,"Lawrence, Deborah",858,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000263318700014",2,216,"J","2009",NA
"858",858,"Lawrence, D","Lawrence, Deborah",806,"Lawrence, Deborah",258,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000256309200009",2,232,"J","2008",NA
"627",627,"Chaves-Campos, J","Chaves-Campos, J.",855,"Chaves-Campos, Johel",746,0.96,6,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000292045800005",2,166,"J","2011",NA
"746",746,"Chaves-Campos, J","Chaves-Campos, Johel",855,"Chaves-Campos, Johel",855,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000272828800028",2,196,"J","2009",NA
"855",855,"Chaves-Campos, J","Chaves-Campos, Johel",855,"Chaves-Campos, Johel",871,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000256494700014",1,230,"J","2008",NA
"871",871,"Chaves-Campos, J","Chaves-Campos, Johel",855,"Chaves-Campos, Johel",746,1,7,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000254195100019",2,236,"J","2008",NA
"1042",1042,"Montagnini, F","Montagnini, F",862,"Montagnini, Florencia",702,0.923809523809524,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000224197100006",2,299,"J","2004",NA
"1193",1193,"Montagnini, F","Montagnini, F",862,"Montagnini, Florencia",702,0.923809523809524,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000176460500017",2,347,"J","2002",NA
"1327",1327,"Montagnini, F","Montagnini, F",862,"Montagnini, Florencia",702,0.923809523809524,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000078102500010",2,400,"J","1999",NA
"1443",1443,"MONTAGNINI, F","MONTAGNINI, F",862,"Montagnini, Florencia",702,0.923809523809524,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994PV33000007",2,454,"J","1994",NA
"1449",1449,"MONTAGNINI, F","MONTAGNINI, F",862,"Montagnini, Florencia",702,0.923809523809524,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1994PB94800013",1,458,"J","1994",NA
"702",702,"Montagnini, F","Montagnini, Florencia",862,"Montagnini, Florencia",862,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000276435800009",3,187,"J","2010",NA
"862",862,"Montagnini, F","Montagnini, Florencia",862,"Montagnini, Florencia",885,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000256143900023",2,233,"J","2008",NA
"885",885,"Montagnini, F","Montagnini, Florencia",862,"Montagnini, Florencia",702,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000248619000012",2,242,"J","2007",NA
"965",965,"Montagnini, F","Montagnini, Florencia",862,"Montagnini, Florencia",702,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000241236100016",2,267,"J","2006",NA
"974",974,"Montagnini, F","Montagnini, Florencia",862,"Montagnini, Florencia",702,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000239864300018",2,271,"J","2006",NA
"1479",1479,"HORN, SP","HORN, SP",873,"Horn, Sally P.",873,0.92,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JP92800001",1,475,"J","1992",NA
"873",873,"Horn, SP","Horn, Sally P.",873,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"B-1918-2013","0000-0002-0575-3664",NA,"WOS:000252319600004",2,237,"J","2008",NA
"1132",1132,"Horn, SP","Horn, SP",873,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"B-1918-2013","0000-0002-0575-3664",NA,"WOS:000186644700014",1,328,"J","2003",NA
"1254",1254,"Horn, SP","Horn, SP",873,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"B-1918-2013","0000-0002-0575-3664",NA,"WOS:000168959800018",1,370,"J","2001",NA
"1371",1371,"Horn, SP","Horn, SP",873,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"B-1918-2013","0000-0002-0575-3664",NA,"WOS:A1997XY70000013",2,422,"J","1997",NA
"30",30,"Rundel, P","Rundel, P.",892,"Rundel, Philip W.",892,0.863247863247863,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000481443800031",7,5,"J","2019",NA
"87",87,"Rundel, P","Rundel, P.",892,"Rundel, Philip W.",892,0.863247863247863,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000460859100005",12,16,"J","2019",NA
"892",892,"Rundel, PW","Rundel, Philip W.",892,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000249150200003",2,245,"J","2007",NA
"1418",1418,"COLWELL, RK","COLWELL, RK",912,"Colwell, Robert K.",912,0.928571428571429,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995RH47200008",1,446,"J","1995",NA
"912",912,"Colwell, RK","Colwell, Robert K.",912,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"C-7276-2015",NA,NA,"WOS:000244274900009",2,251,"J","2007",NA
"1001",1001,"Colwell, RK","Colwell, RK",912,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"C-7276-2015",NA,NA,"WOS:000234586100007",3,282,"J","2006",NA
"1210",1210,"Colwell, RK","Colwell, RK",912,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"C-7276-2015",NA,NA,"WOS:000173967500011",3,353,"J","2002",NA
"1294",1294,"Colwell, RK","Colwell, RK",912,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"C-7276-2015",NA,NA,"WOS:000084005100019",1,389,"J","1999",NA
"1367",1367,"Colwell, RK","Colwell, RK",912,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,"C-7276-2015",NA,NA,"WOS:A1997YD79000020",2,420,"J","1997",NA
"133",133,"Hanson, P","Hanson, Paul",969,"Hanson, Paul",969,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000425323900029",4,27,"J","2018",NA
"969",969,"Hanson, P","Hanson, Paul",969,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000249875900006",4,268,"J","2006",NA
"148",148,"Porder, S","Porder, Stephen",990,"Porder, S",990,0.92,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000425396700008",2,30,"J","2018",NA
"990",990,"Porder, S","Porder, S",990,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000236289600008",1,278,"J","2006",NA
"837",837,"Young, BE","Young, Bruce E.",999,"Young, BE",999,0.927272727272727,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000258581100013",1,223,"J","2008",NA
"999",999,"Young, BE","Young, BE",999,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000235367100012",3,281,"J","2006",NA
"795",795,"Mora, MM","Mora, M. M.",1007,"Mora, Marcela",1007,0.843589743589744,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000263521800018",8,214,"J","2009",NA
"1007",1007,"Mora, M","Mora, Marcela",1007,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000240071400012",1,283,"J","2006",NA
"450",450,"Olivas, PC","Olivas, Paulo C.",1010,"Olivas, P",1010,0.872222222222222,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000321087700011",1,118,"J","2013",NA
"1010",1010,"Olivas, P","Olivas, P",1010,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000234028800017",4,284,"J","2006",NA
"979",979,"Carney, KM","Carney, Karen M.",1012,"Carney, KM",1012,0.933333333333333,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000240481000007",1,273,"J","2006",NA
"1064",1064,"Carney, KM","Carney, KM",1012,"Carney, Karen M.",979,0.933333333333333,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222716600009",1,304,"J","2004",NA
"1012",1012,"Carney, KM","Carney, KM",1012,"Carney, KM",1064,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000233874000005",1,285,"J","2005",NA
"980",980,"Matson, PA","Matson, Pamela A.",1013,"Matson, PA",1013,0.923076923076923,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000240481000007",2,273,"J","2006",NA
"1065",1065,"Matson, PA","Matson, PA",1013,"Matson, Pamela A.",980,0.923076923076923,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222716600009",2,304,"J","2004",NA
"1013",1013,"Matson, PA","Matson, PA",1013,"Matson, PA",1065,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000233874000005",2,285,"J","2005",NA
"1016",1016,"Ewel, JJ","Ewel, JJ",1021,"Ewel, JJ",1021,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000232322600011",4,287,"J","2005",NA
"1021",1021,"Ewel, JJ","Ewel, JJ",1021,"Ewel, JJ",1121,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000229581600022",2,288,"J","2005",NA
"1121",1121,"Ewel, JJ","Ewel, JJ",1021,"Ewel, JJ",1016,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000186590200013",2,325,"J","2003",NA
"1428",1428,"EWEL, JJ","EWEL, JJ",1021,"Ewel, JJ",1016,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1995QT58400008",3,449,"J","1995",NA
"896",896,"Thiele, R","Thiele, Rainer",1028,"Thiele, R",1028,0.928571428571429,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000247714600020",1,247,"J","2007",NA
"1028",1028,"Thiele, R","Thiele, R",1028,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000231592900006",1,292,"J","2005",NA
"995",995,"Augspurger, C","Augspurger, C",1040,"Augspurger, C",1040,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000235706200016",2,280,"J","2006",NA
"1040",1040,"Augspurger, C","Augspurger, C",1040,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000225266600018",2,298,"J","2004",NA
"996",996,"Wang, YH","Wang, YH",1041,"Wang, YH",1041,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000235706200016",1,280,"J","2006",NA
"1041",1041,"Wang, YH","Wang, YH",1041,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000225266600018",1,298,"J","2004",NA
"966",966,"Petit, B","Petit, Bryan",1043,"Petit, B",1043,0.933333333333333,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000241236100016",1,267,"J","2006",NA
"1043",1043,"Petit, B","Petit, B",1043,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000224197100006",1,299,"J","2004",NA
"651",651,"Moorcroft, PR","Moorcroft, Paul R.",1074,"Moorcroft, PR",1074,0.957142857142857,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000291535500012",4,170,"J","2011",NA
"1074",1074,"Moorcroft, PR","Moorcroft, PR",1074,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222174000019",4,307,"J","2004",NA
"156",156,"Pacala, SW","Pacala, Stephen W.",1075,"Pacala, SW",1075,0.914285714285714,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000417839700013",3,33,"J","2018",NA
"1075",1075,"Pacala, SW","Pacala, SW",1075,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222174000019",5,307,"J","2004",NA
"483",483,"Mascaro, J","Mascaro, Joseph",1091,"Mascaro, J",1091,0.933333333333333,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000318314900007",3,127,"J","2013",NA
"1091",1091,"Mascaro, J","Mascaro, J",1091,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000220456000002",1,313,"J","2004",NA
"306",306,"DeWalt, SJ","DeWalt, Saara J.",1095,"DeWalt, SJ",1095,0.933333333333333,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000350549000013",3,80,"J","2015",NA
"1095",1095,"DeWalt, SJ","DeWalt, SJ",1095,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000220383700002",1,315,"J","2004",NA
"1093",1093,"Powers, JS","Powers, JS",1100,"Powers, JS",1100,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000220383700001",1,314,"J","2004",NA
"1100",1100,"Powers, JS","Powers, JS",1100,"Powers, JS",1200,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000220383700005",2,318,"J","2004",NA
"1200",1200,"Powers, JS","Powers, JS",1100,"Powers, JS",1093,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000174907100005",2,350,"J","2002",NA
"923",923,"Lopez, JE","Lopez, Jorge E.",1108,"Lopez, JE",1108,0.927272727272727,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000248031700032",1,254,"J","2007",NA
"1350",1350,"Lopez, JE","Lopez, JE",1108,"Lopez, Jorge E.",923,0.927272727272727,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000074884800007",3,414,"J","1998",NA
"1108",1108,"Lopez, JE","Lopez, JE",1108,"Lopez, JE",1350,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222921800009",1,321,"J","2004",NA
"924",924,"Vaughan, C","Vaughan, Christopher",1109,"Vaughan, C",1109,0.84,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000248031700032",2,254,"J","2007",NA
"1109",1109,"Vaughan, C","Vaughan, C",1109,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222921800009",2,321,"J","2004",NA
"1107",1107,"Read, JM","Read, JM",1113,"Read, JM",1113,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000189130000010",2,320,"J","2004",NA
"1113",1113,"Read, JM","Read, JM",1113,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000187274500007",4,322,"J","2004",NA
"1018",1018,"Reich, A","Reich, A",1123,"Reich, A",1123,1,0,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000232322600011",3,287,"J","2005",NA
"1123",1123,"Reich, A","Reich, A",1123,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000186590200013",1,325,"J","2003",NA
"733",733,"Vargas, O","Vargas, O.",1136,"Vargas, O",1136,1,0,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000273479800009",4,193,"J","2010",NA
"1136",1136,"Vargas, O","Vargas, O",1136,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000186644700014",8,328,"J","2003",NA
"884",884,"Franz, NM","Franz, N. M.",1138,"Franz, NM",1138,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000251900400005",1,241,"J","2007",NA
"1138",1138,"Franz, NM","Franz, NM",1138,"Franz, NM",1231,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000183336000005",1,329,"J","2003",NA
"1231",1231,"Franz, NM","Franz, NM",1138,"Franz, N. M.",884,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000173256400004",1,358,"J","2001",NA
"1232",1232,"Franz, NM","Franz, NM",1138,"Franz, N. M.",884,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000172451400003",1,359,"J","2001",NA
"1247",1247,"Franz, NM","Franz, NM",1138,"Franz, N. M.",884,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000170079900007",1,366,"J","2001",NA
"1485",1485,"BAWA, KS","BAWA, KS",1139,"Bawa, KS",1139,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1992JJ70000014",3,479,"J","1992",NA
"1139",1139,"Bawa, KS","Bawa, KS",1139,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-6174-9777",NA,"WOS:000183710400005",2,330,"J","2003",NA
"1305",1305,"Bawa, K","Bawa, K",1139,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0001-6174-9777",NA,"WOS:000083466800003",3,392,"J","1999",NA
"1122",1122,"Nadkarni, NM","Nadkarni, NM",1153,"Nadkarni, NM",1153,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000186590200013",3,325,"J","2003",NA
"1153",1153,"Nadkarni, NM","Nadkarni, NM",1153,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000182530700005",3,334,"J","2003",NA
"1163",1163,"Loescher, HW","Loescher, HW",1186,"Loescher, HW",1186,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000181397100008",1,338,"J","2003",NA
"1186",1186,"Loescher, HW","Loescher, HW",1186,"Loescher, HW",1198,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000178321900007",4,345,"J","2002",NA
"1198",1198,"Loescher, HW","Loescher, HW",1186,"Loescher, HW",1163,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000174907100005",1,350,"J","2002",NA
"1088",1088,"Gawlicka, A","Gawlicka, A",1195,"Gawlicka, A",1195,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000220878400007",4,312,"J","2004",NA
"1195",1195,"Gawlicka, A","Gawlicka, A",1195,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000176587000005",3,348,"J","2002",NA
"1089",1089,"Horn, MH","Horn, MH",1196,"Horn, MH",1196,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000220878400007",2,312,"J","2004",NA
"1196",1196,"Horn, MH","Horn, MH",1196,"Horn, MH",1375,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000176587000005",2,348,"J","2002",NA
"1375",1375,"Horn, MH","Horn, MH",1196,"Horn, MH",1089,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1997WE99300010",1,425,"J","1997",NA
"334",334,"McKone, MJ","McKone, Mark J.",1207,"McKone, MJ",1207,0.945454545454545,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,"0000-0002-8824-2295",NA,"WOS:000345112500009",1,87,"J","2014",NA
"1357",1357,"McKone, MJ","McKone, MJ",1207,"McKone, Mark J.",334,0.945454545454545,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000072404800002",6,416,"J","1998",NA
"1207",1207,"McKone, MJ","McKone, MJ",1207,"McKone, MJ",1357,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000175063600009",6,352,"J","2002",NA
"729",729,"Longino, J","Longino, J.",1211,"Longino, J. T.",480,0.937777777777778,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000273479800009",2,193,"J","2010",NA
"480",480,"Longino, JT","Longino, J. T.",1211,"Longino, JT",1211,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000322536400014",2,126,"J","2013",NA
"1211",1211,"Longino, JT","Longino, JT",1211,"Longino, JT",1368,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000173967500011",1,353,"J","2002",NA
"1368",1368,"Longino, JT","Longino, JT",1211,"Longino, J. T.",480,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1997YD79000020",1,420,"J","1997",NA
"1070",1070,"Drake, J","Drake, J",1218,"Drake, J. B.",667,0.921428571428571,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000222174000019",3,307,"J","2004",NA
"667",667,"Drake, JB","Drake, J. B.",1218,"Drake, JB",1218,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000285255300005",3,176,"J","2010",NA
"1218",1218,"Drake, JB","Drake, JB",1218,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000173230400014",1,355,"J","2002",NA
"1227",1227,"Paul, MJ","Paul, MJ",1239,"Paul, MJ",1239,1,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000173529200026",4,357,"J","2002",NA
"1239",1239,"Paul, MJ","Paul, MJ",1239,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000170452600014",4,362,"J","2001",NA
"1030",1030,"Lucking, R","Lucking, R",1246,"Lucking, R",1246,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000228028100005",1,293,"J","2005",NA
"1246",1246,"Lucking, R","Lucking, R",1246,"Lucking, R",1258,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000172964200036",1,365,"J","2001",NA
"1258",1258,"Lucking, R","Lucking, R",1246,"Lucking, R",1030,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000172590500008",1,372,"J","2001",NA
"1317",1317,"Lucking, R","Lucking, R",1246,"Lucking, R",1030,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000085023200002",1,395,"J","1999",NA
"1345",1345,"Lucking, R","Lucking, R",1246,"Lucking, R",1030,1,1,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000074346700010",1,412,"J","1998",NA
"1233",1233,"O'Brien, CW","O'Brien, CW",1248,"O'Brien, CW",1248,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000172451400003",2,359,"J","2001",NA
"1248",1248,"O'Brien, CW","O'Brien, CW",1248,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000170079900007",2,366,"J","2001",NA
"276",276,"Blake, JG","Blake, John G.",1251,"Blake, JG",1251,0.94,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000360845100007",1,71,"J","2015",NA
"1332",1332,"Blake, JG","Blake, JG",1251,"Blake, John G.",276,0.94,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000078045600026",2,403,"J","1999",NA
"1508",1508,"BLAKE, JG","BLAKE, JG",1251,"Blake, John G.",276,0.94,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:A1991EY49000014",1,494,"J","1991",NA
"1251",1251,"Blake, JG","Blake, JG",1251,"Blake, JG",1332,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000169466700003",1,368,"J","2001",NA
"1179",1179,"Guariguata, MR","Guariguata, MR",1269,"Guariguata, MR",1269,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000178898900008",1,344,"J","2002",NA
"1269",1269,"Guariguata, MR","Guariguata, MR",1269,"Guariguata, MR",1282,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000088442400015",1,376,"J","2000",NA
"1282",1282,"Guariguata, MR","Guariguata, MR",1269,"Guariguata, MR",1179,1,3,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000085108400012",1,383,"J","2000",NA
"1280",1280,"Hummel, S","Hummel, S",1281,"Hummel, S",1281,1,0,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000085205000003",1,381,"J","2000",NA
"1281",1281,"Hummel, S","Hummel, S",1281,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000086665500003",1,382,"J","2000",NA
"282",282,"Coville, PL","Coville, Pamela L.",1287,"Coville, PL",1287,0.928571428571429,4,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000362307300004",3,74,"J","2015",NA
"1287",1287,"Coville, PL","Coville, PL",1287,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000085456100004",3,386,"J","2000",NA
"284",284,"Griswold, C","Griswold, Charles",1289,"Griswold, C",1289,0.929411764705882,2,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000362307300004",2,74,"J","2015",NA
"1289",1289,"Griswold, C","Griswold, C",1289,NA,NA,NA,NA,NA,NA,NA,NA,"Could not be extracted",NA,NA,NA,NA,"WOS:000085456100004",2,386,"J","2000",NA
