"","authorID","university","postal_code","country","lat","lon","groupID","author_order","address","department","RP_address","RI","OI","UT","refID"
"24",24,"natl univ singapore",NA,"singapore",1.28967,103.85007,2440,85,"Natl Univ Singapore, Dept Biol Sci, Singapore, Singapore.",NA,"natl univ singapore, dept biol sci, singapore, singapore.",NA,NA,"WOS:000491025800008",1
"25",25,"inst pacific isl forestry",NA,"usa",19.564519,-155.26203,1648,24,"Inst Pacific Isl Forestry, Pacific Southwest Res Stn, Hilo, HI USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"26",26,"univ peradeniya",NA,"sri lanka",7.2622,80.5841,6226,25,"Univ Peradeniya, Fac Sci, Dept Bot, Peradeniya, Sri Lanka.","fac sci",NA,NA,NA,"WOS:000491025800008",1
"27",27,"univ peradeniya",NA,"sri lanka",7.2622,80.5841,6227,26,"Univ Peradeniya, Fac Sci, Dept Bot, Peradeniya, Sri Lanka.","fac sci",NA,NA,NA,"WOS:000491025800008",1
"28",28,"univ hong kong",NA,"peoples r china",35,105,28,27,"Univ Hong Kong, Sch Biol Sci, Pokfulam, Hong Kong, Peoples R China.","sch biol sci",NA,NA,NA,"WOS:000491025800008",1
"29",29,"univ alberta",NA,"canada",53.55014,-113.46871,1165,28,"Univ Alberta, Dept Renewable Resources, Edmonton, AB, Canada.","dept renewable resources",NA,NA,NA,"WOS:000491025800008",1
"30",30,"univ wisconsin","54302","usa",44.480778,-88.016063,391,29,"Univ Wisconsin, Cofrin Ctr Biodivers, Green Bay, WI 54302 USA.","cofrin ctr biodivers",NA,NA,NA,"WOS:000491025800008",1
"31",31,"natl taiwan univ",NA,"taiwan",24,121,1651,30,"Natl Taiwan Univ, Inst Ecol & Evolutionary Biol, Taipei, Taiwan.",NA,NA,NA,NA,"WOS:000491025800008",1
"32",32,"univ calif los angeles",NA,"usa",33.973951,-118.248405,516,31,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"33",33,"inst pacific isl forestry",NA,"usa",19.564519,-155.26203,33,32,"Inst Pacific Isl Forestry, Pacific Southwest Res Stn, Hilo, HI USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"34",34,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,561,33,"Smithsonian Trop Res Inst, Forest Global Earth Observ, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000491025800008",1
"35",35,"univ florida","32611","usa",29.648993,-82.324515,1654,34,"Univ Florida, Sch Forest Resources & Conservat, Gainesville, FL 32611 USA.","sch forest resources & conservat",NA,NA,NA,"WOS:000491025800008",1
"36",36,"nanyang technol univ",NA,"singapore",7.76694,-72.225,36,35,"Nanyang Technol Univ, Natl Inst Educ, Nat Sci & Sci Educ, Singapore, Singapore.","natl inst educ",NA,NA,NA,"WOS:000491025800008",1
"37",37,"silva tarouca res inst",NA,"czech republic",49.19522,16.60796,1035,36,"Silva Tarouca Res Inst, Dept Forest Ecol, Brno, Czech Republic.","silva tarouca res inst",NA,NA,NA,"WOS:000491025800008",1
"38",38,"natl chiayi univ",NA,"taiwan",24,121,38,37,"Natl Chiayi Univ, Dept Forestry & Nat Resources, Chiayi, Taiwan.",NA,NA,NA,NA,"WOS:000491025800008",1
"39",39,"chinese acad sci",NA,"peoples r china",35,105,1036,38,"Chinese Acad Sci, Inst Bot, Beijing, Peoples R China.","inst bot",NA,NA,NA,"WOS:000491025800008",1
"40",40,"univ montana","59812","usa",46.856398,-114.014338,40,39,"Univ Montana, WA Franke Coll Forestry & Conservat, Missoula, MT 59812 USA.","wa franke coll forestry & conservat",NA,NA,NA,"WOS:000491025800008",1
"41",41,"chinese acad sci",NA,"peoples r china",35,105,1038,40,"Chinese Acad Sci, Guangxi Inst Bot, Guilin, Guangxi, Peoples R China.","guangxi inst bot",NA,NA,NA,"WOS:000491025800008",1
"42",42,"chinese acad forestry",NA,"peoples r china",35,105,1039,41,"Chinese Acad Forestry, Res Inst Trop Forestry, Guangzhou, Guangdong, Peoples R China.","res inst trop forestry",NA,NA,NA,"WOS:000491025800008",1
"43",43,"chinese acad sci",NA,"peoples r china",35,105,395,42,"Chinese Acad Sci, Xishuangbanna Trop Bot Garden, Kunming, Yunnan, Peoples R China.","xishuangbanna trop bot garden",NA,NA,NA,"WOS:000491025800008",1
"44",44,"tunghai univ",NA,"taiwan",24.15926,120.66145,3697,43,"Tunghai Univ, Dept Life Sci, Taichung, Taiwan.",NA,NA,NA,NA,"WOS:000491025800008",1
"45",45,"chinese acad forestry",NA,"peoples r china",35,105,2113,44,"Chinese Acad Forestry, Res Inst Forest Ecol Environm & Protect, Beijing, Peoples R China.","res inst forest ecol environm & protect",NA,NA,NA,"WOS:000491025800008",1
"46",46,"nanyang technol univ",NA,"singapore",7.76694,-72.225,1659,45,"Nanyang Technol Univ, Natl Inst Educ, Nat Sci & Sci Educ, Singapore, Singapore.","natl inst educ",NA,NA,NA,"WOS:000491025800008",1
"47",47,"utah state univ","84322","usa",41.717722,-111.836493,452,46,"Utah State Univ, Wildland Resources Dept, Logan, UT 84322 USA.","wildland resources dept",NA,NA,NA,"WOS:000491025800008",1
"48",48,"chinese acad sci",NA,"peoples r china",35,105,397,47,"Chinese Acad Sci, Inst Bot, Beijing, Peoples R China.","inst bot",NA,NA,NA,"WOS:000491025800008",1
"49",49,"univ oxford",NA,"england",51.75222,-1.25596,1102,48,"Univ Oxford, Sch Geog & Environm, Oxford, England.",NA,NA,NA,NA,"WOS:000491025800008",1
"50",50,"smithsonian environm res ctr","21037","usa",38.95706,-76.54996,984,49,"Smithsonian Environm Res Ctr, POB 28, Edgewater, MD 21037 USA.","pob 28",NA,NA,NA,"WOS:000491025800008",1
"51",51,"smithsonian conservat biol inst",NA,"usa",38.928308,-78.174537,2120,50,"Smithsonian Conservat Biol Inst, Front Royal, VA USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"52",52,"columbia univ",NA,"usa",40.714269,-74.005973,52,1,"Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"53",53,"chinese acad sci",NA,"peoples r china",35,105,398,51,"Chinese Acad Sci, Inst Bot, Beijing, Peoples R China.","inst bot",NA,NA,NA,"WOS:000491025800008",1
"54",54,"univ oxford",NA,"england",51.75222,-1.25596,2123,52,"Univ Oxford, Sch Geog & Environm, Oxford, England.",NA,NA,NA,NA,"WOS:000491025800008",1
"55",55,"washington univ","63130","usa",38.64068,-90.44341,55,53,"Washington Univ, Dept Biol, Campus Box 1137, St Louis, MO 63130 USA.","campus box 1137",NA,NA,NA,"WOS:000491025800008",1
"56",56,"natl ctr genet engn & biotechnol",NA,"thailand",14.04554,100.63955,6587,54,"Natl Ctr Genet Engn & Biotechnol, Klongluang, Pathum Thani, Thailand.",NA,NA,NA,NA,"WOS:000491025800008",1
"57",57,"univ south bohemia",NA,"czech republic",48.97447,14.47434,2126,55,"Univ South Bohemia, Czech Acad Sci, Biol Ctr, Ceske Budejovice, Czech Republic.","czech acad sci",NA,NA,NA,"WOS:000491025800008",1
"58",58,"univ philippines",NA,"philippines",14.6488,121.0509,2128,56,"Univ Philippines, Inst Biol, Quezon City, Philippines.",NA,NA,NA,NA,"WOS:000491025800008",1
"59",59,"harvard univ",NA,"usa",42.459632,-72.182962,59,57,"Harvard Univ, Harvard Forest, Petersham, MA USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"60",60,"univ hawaii","96720","usa",19.564519,-155.26203,1667,58,"Univ Hawaii, Dept Biol, Hilo, HI 96720 USA.","dept biol",NA,NA,NA,"WOS:000491025800008",1
"61",61,"smithsonian environm res ctr","21037","usa",38.95706,-76.54996,6838,59,"Smithsonian Environm Res Ctr, POB 28, Edgewater, MD 21037 USA.","pob 28",NA,NA,NA,"WOS:000491025800008",1
"62",62,"indiana univ",NA,"usa",39.07881,-86.435094,1712,60,"Indiana Univ, Dept Biol, Bloomington, IN USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"63",63,"univ calif los angeles",NA,"usa",33.973951,-118.248405,863,62,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, CA USA.",NA,NA,NA,NA,"WOS:000491025800008",1
"64",64,"chinese acad sci",NA,"peoples r china",35,105,6843,63,"Chinese Acad Sci, Inst Bot, Beijing, Peoples R China.","inst bot",NA,NA,NA,"WOS:000491025800008",1
"65",65,"east china normal univ",NA,"peoples r china",35,105,1060,64,"East China Normal Univ, Tiantong Natl Forest Ecosyst Observat & Res Stn, Shanghai, Peoples R China.",NA,NA,NA,NA,"WOS:000491025800008",1
"66",66,"indian inst sci","rnata","india",20,77,66,65,"Indian Inst Sci, Ctr Ecol Sci, Bangalore, Karnataka, India.","indian inst sci",NA,NA,NA,"WOS:000491025800008",1
"67",67,"smithsonian environm res ctr","21037","usa",38.95706,-76.54996,67,66,"Smithsonian Environm Res Ctr, POB 28, Edgewater, MD 21037 USA.","pob 28",NA,NA,NA,"WOS:000491025800008",1
"68",68,"taiwan forestry res inst",NA,"taiwan",25.04776,121.53185,2137,67,"Taiwan Forestry Res Inst, Forest Management Div, Taipei, Taiwan.","taiwan forestry res inst",NA,NA,NA,"WOS:000491025800008",1
"69",69,"indian inst sci","rnata","india",20,77,2138,68,"Indian Inst Sci, Ctr Ecol Sci, Bangalore, Karnataka, India.","indian inst sci",NA,NA,NA,"WOS:000491025800008",1
"70",70,"natl taiwan univ",NA,"taiwan",24,121,1064,69,"Natl Taiwan Univ, Inst Ecol & Evolutionary Biol, Taipei, Taiwan.",NA,NA,NA,NA,"WOS:000491025800008",1
"71",71,"indian inst sci","rnata","india",20,77,2140,70,"Indian Inst Sci, Ctr Ecol Sci, Bangalore, Karnataka, India.","indian inst sci",NA,NA,NA,"WOS:000491025800008",1
"72",72,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,2142,71,"Smithsonian Trop Res Inst, Forest Global Earth Observ, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000491025800008",1
"73",73,"univ toronto",NA,"canada",43.70011,-79.4163,73,72,"Univ Toronto, Fac Forestry, Toronto, ON, Canada.","fac forestry",NA,NA,NA,"WOS:000491025800008",1
"74",74,"new guinea binatang res ctr",NA,"papua n guinea",8.20833,-9.06944,74,73,"New Guinea Binatang Res Ctr, Madang, Papua N Guinea.",NA,NA,NA,NA,"WOS:000491025800008",1
"75",75,"pontificia univ catolica ecuador","encia","ecuador",-0.22985,-78.52495,3530,74,"Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Quito, Ecuador.",NA,NA,NA,NA,"WOS:000491025800008",1
"76",76,"inst alexander von humboldt",NA,"colombia",4.60971,-74.08175,2031,75,"Inst Alexander von Humboldt, Bogota, Colombia.","inst alexander von humboldt",NA,NA,NA,"WOS:000491025800008",1
"77",77,"inpa",NA,"brazil",-3.10194,-60.025,5437,76,"INPA, Coordenacao Dinam Ambiental CDAM, Manaus, Amazonas, Brazil.","coordenacao dinam ambiental cdam",NA,NA,NA,"WOS:000491025800008",1
"78",78,"mendel univ training forest enterprise",NA,"czech republic",49.19522,16.60796,2039,77,"Mendel Univ Training Forest Enterprise, Brno, Czech Republic.",NA,NA,NA,NA,"WOS:000491025800008",1
"79",79,"chinese acad sci",NA,"peoples r china",35,105,1067,78,"Chinese Acad Sci, Guangxi Inst Bot, Guilin, Guangxi, Peoples R China.","guangxi inst bot",NA,NA,NA,"WOS:000491025800008",1
"80",80,"univ hawaii","96720","usa",19.564519,-155.26203,404,79,"Univ Hawaii, Dept Biol, Hilo, HI 96720 USA.","dept biol",NA,NA,NA,"WOS:000491025800008",1
"81",81,"univ minnesota","55108","usa",46.86163,-92.612251,81,80,"Univ Minnesota, Dept Plant & Microbial Biol, St Paul, MN 55108 USA.","dept plant & microbial biol",NA,NA,NA,"WOS:000491025800008",1
"82",82,"univ wisconsin","54302","usa",44.480778,-88.016063,2151,81,"Univ Wisconsin, Dept Nat & Appl Sci, Lab Sci 413, Green Bay, WI 54302 USA.","lab sci 413",NA,NA,NA,"WOS:000491025800008",1
"83",83,"chinese acad forestry",NA,"peoples r china",35,105,1075,82,"Chinese Acad Forestry, Res Inst Trop Forestry, Guangzhou, Guangdong, Peoples R China.","res inst trop forestry",NA,NA,NA,"WOS:000491025800008",1
"84",84,"far eastern univ manila",NA,"philippines",14.6042,120.9822,2155,83,"Far Eastern Univ Manila, Inst Arts & Sci, Manila, Philippines.",NA,NA,NA,NA,"WOS:000491025800008",1
"85",85,"chinese acad sci",NA,"peoples r china",35,105,406,84,"Chinese Acad Sci, Inst Bot, Beijing, Peoples R China.","inst bot",NA,NA,NA,"WOS:000491025800008",1
"86",86,"oregon state univ","97331","usa",44.639931,-123.275969,86,2,"Oregon State Univ, Dept Bot & Plant Pathol, Corvallis, OR 97331 USA.","dept bot & plant pathol",NA,NA,"0000-0001-9526-0945","WOS:000492569100001",2
"87",87,"oregon state univ","97331","usa",44.639931,-123.275969,949,4,"Oregon State Univ, Dept Bot & Plant Pathol, Corvallis, OR 97331 USA.","dept bot & plant pathol",NA,NA,NA,"WOS:000492569100001",2
"88",88,"oregon state univ","97331","usa",44.639931,-123.275969,3427,1,"Oregon State Univ, Dept Bot & Plant Pathol, Corvallis, OR 97331 USA.","dept bot & plant pathol",NA,NA,NA,"WOS:000492569100001",2
"89",89,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,207,3,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000492569100001",2
"90",90,"purdue univ","47907","usa",40.406906,-86.889,90,3,"Purdue Univ, Dept Biol Sci, 915 West State St, W Lafayette, IN 47907 USA.","915 west state st",NA,NA,NA,"WOS:000491410900001",3
"91",91,"univ pacific","95211","usa",37.9577,-121.29078,91,2,"Univ Pacific, Dept Biol Sci, 3601 Pacific Ave, Stockton, CA 95211 USA.","3601 pacific ave",NA,NA,"0000-0003-4630-7510","WOS:000491410900001",3
"92",92,"purdue univ","47907","usa",40.406906,-86.889,92,1,"Purdue Univ, Dept Biol Sci, 915 West State St, W Lafayette, IN 47907 USA.","915 west state st","univ florida, sch nat resources & environm, 103 black hall, gainesville, fl 32611 usa.",NA,"0000-0001-5750-8639","WOS:000491410900001",3
"93",93,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,7148,6,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000490945300001",4
"94",94,"morton arboretum",NA,"usa",41.80114,-88.07479,2477,4,"Morton Arboretum, Lisle, IL USA.",NA,NA,NA,NA,"WOS:000490945300001",4
"95",95,"marquette univ","53233","usa",43.011264,-87.958409,95,3,"Marquette Univ, Dept Biol Sci, Milwaukee, WI 53233 USA.","dept biol sci",NA,NA,NA,"WOS:000490945300001",4
"96",96,"marquette univ","53233","usa",43.011264,-87.958409,96,1,"Marquette Univ, Dept Civil Construct & Environm Engn, Milwaukee, WI 53233 USA.","dept civil construct & environm engn","marquette univ, dept civil construct & environm engn, milwaukee, wi 53233 usa.",NA,NA,"WOS:000490945300001",4
"97",97,"marquette univ","53233","usa",43.011264,-87.958409,97,2,"Marquette Univ, Dept Civil Construct & Environm Engn, Milwaukee, WI 53233 USA.","dept civil construct & environm engn",NA,NA,NA,"WOS:000490945300001",4
"98",98,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,7153,5,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000490945300001",4
"99",99,"marquette univ","53233","usa",43.011264,-87.958409,225,7,"Marquette Univ, Dept Biol Sci, Milwaukee, WI 53233 USA.","dept biol sci",NA,NA,NA,"WOS:000490945300001",4
"100",100,"los alamos natl lab",NA,"usa",35.849514,-106.288482,100,8,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM USA.",NA,NA,NA,NA,"WOS:000490762200001",5
"101",101,"smithsonian trop res inst",NA,"panama",9,-80,1163,9,"Smithsonian Trop Res Inst, Apartado, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000490762200001",5
"102",102,"los alamos natl lab",NA,"usa",35.849514,-106.288482,102,5,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM USA.",NA,NA,"J-2391-2015","0000-0003-3876-7058","WOS:000490762200001",5
"103",103,"brookhaven natl lab","11973","usa",40.86954,-72.88677,103,3,"Brookhaven Natl Lab, Environm & Climate Sci Dept, Upton, NY 11973 USA.","environm & climate sci dept",NA,"C-7715-2019","0000-0002-3915-001X","WOS:000490762200001",5
"104",104,"los alamos natl lab",NA,"usa",35.849514,-106.288482,104,6,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM USA.",NA,NA,NA,"0000-0002-9113-3671","WOS:000490762200001",5
"105",105,"los alamos natl lab",NA,"usa",35.849514,-106.288482,105,10,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM USA.",NA,NA,NA,NA,"WOS:000490762200001",5
"106",106,"los alamos natl lab",NA,"usa",35.849514,-106.288482,4595,7,"Los Alamos Natl Lab, Earth & Environm Sci Div, Los Alamos, NM USA.",NA,NA,NA,NA,"WOS:000490762200001",5
"107",107,"brookhaven natl lab","11973","usa",40.86954,-72.88677,107,12,"Brookhaven Natl Lab, Environm & Climate Sci Dept, Upton, NY 11973 USA.","environm & climate sci dept",NA,NA,NA,"WOS:000490762200001",5
"108",108,"brookhaven natl lab","11973","usa",40.86954,-72.88677,108,2,"Brookhaven Natl Lab, Environm & Climate Sci Dept, Upton, NY 11973 USA.","environm & climate sci dept",NA,"B-6392-2009","0000-0003-4136-8971","WOS:000490762200001",5
"109",109,"smithsonian trop res inst",NA,"panama",9,-80,109,4,"Smithsonian Trop Res Inst, Apartado, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000490762200001",5
"110",110,"smithsonian trop res inst",NA,"panama",9,-80,445,11,"Smithsonian Trop Res Inst, Apartado, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000490762200001",5
